,exp_id,peak_id,year,season,host,route1,route2,nation,leaders,sponsor,success1,success2,ascent1,ascent2,claimed,disputed,countries,bc_date,summit_date,summit_time,summit_days,tot_days,term_date,term_reason,term_note,high_point,traverse,ski,parapente,camps,rope,tot_members,summit_members,summiter_deaths,tot_hired,summit_hired,hired_deaths,no_hired,o2_used,o2_none,o2_climb,o2_descent,o2_sleep,o2_medical,o2_taken,o2_unkwn,other_smts,campsites,accidents,achievment,agency,comrte,stdrte,primrte,primmem,peak_name,peak_height
53,KANG10101,KANG,2010,Spring,Nepal,SW Face,other,S Korea,Hong Bo-Seong,Dynamic Busan Kangchenjunga & Annapurna Expedition,True,False,79,,False,False,,2010-03-24 00:00:00,2010-04-29 00:00:00,1325.0,36,38,2010-05-01 00:00:00,1,,8586,False,False,False,3,3700,4,2,0,2,2,0,False,True,False,True,False,False,False,False,False,0,"BC(24/03,5400m),C1(03/04,6300m),C2(04/04,6800m),C3(12/04,7550m),Smt(29/04)",,False,Windhorse Trekking,False,True,False,False,Kangchenjunga,8586
54,KOJI10101,KOJI,2010,Spring,Nepal,E Face of S Ridge,other,Japan,Michihiro Honda,Team Honda to Kojichuwa Chuli,True,False,1,,False,False,,2010-05-15 00:00:00,2010-05-25 00:00:00,1900.0,10,14,2010-05-29 00:00:00,1,,6439,False,False,False,2,0,5,3,0,0,0,0,True,False,True,False,False,False,False,True,False,0,"BC(15/05,3600m),ABC(21/05,4600m),C1(24/05,5100m),C2(24/05,5300m),Smt(25/05)",,True,Cosmo Treks,False,False,False,False,Kojichuwa Chuli,6439
55,KYR110101,KYR1,2010,Spring,Nepal,W Ridge-S Face,other,Japan,Yoshichika Yamada,Japanese CCA Club Kyungga Ri Expedition 2010,False,False,0,,False,False,,2010-03-25 00:00:00,2010-03-31 00:00:00,0.0,6,13,2010-04-07 00:00:00,4,,5860,False,False,False,2,750,4,0,0,2,0,0,False,False,True,False,False,False,False,False,False,0,"BC(25/03,4400m),ABC(26/03,5020m),C1(27/03,5500m),C2(31/03,5860m),xxx(31/03,5860m)",,False,Nireekha Treks,False,False,False,False,Kyungka Ri 1,6599
56,LHOT10101,LHOT,2010,Spring,Nepal,W Face,other,USA,Joby Ogwyn,Everest Wingsuit Expedition 2010,False,False,0,,False,False,,2010-04-30 00:00:00,2010-05-07 00:00:00,0.0,7,8,2010-05-08 00:00:00,12,,6400,False,False,False,1,0,1,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(30/04,5350m),C1(06/05,5900m),xxx(07/05,6400m)",,False,Himalayan Guides,False,True,False,False,Lhotse,8516
57,LHOT10102,LHOT,2010,Spring,Nepal,W Face,other,Russia,Alexei Bolotov,Lhotse Expedition,True,False,0,,False,False,New Zealand,2010-04-10 00:00:00,2010-05-16 00:00:00,1815.0,36,39,2010-05-19 00:00:00,1,,8516,False,False,False,4,300,14,1,1,0,0,0,True,True,False,True,False,False,False,False,False,0,"BC(10/04,5300m),C1(15/04,6000m),C2(16/04,6400m),C3(22/04,7100m),C4(15/05,7800m),Smt(16/05)",Duganov at C4 of HAPE or HACE,False,Cho Oyu Trekking,False,True,False,False,Lhotse,8516
58,LHOT10103,LHOT,2010,Spring,Nepal,W Face,other,USA,Dick Morse,US Lhotse Expedition,False,False,0,,False,False,,2010-03-21 00:00:00,2010-05-15 00:00:00,0.0,55,25,2010-04-15 00:00:00,8,,7900,False,False,False,3,200,1,0,0,1,0,0,False,True,False,True,False,False,False,False,False,Attempted Ama Dablam (AMAD-101-08),"BC(16/04,5350m),C2(22/04,6400m),C3(26/04,7100m),C4(06/05,7900m),xxx(15/05,7900m)",,False,Peak Promotion,False,True,False,False,Lhotse,8516
59,LHOT10104,LHOT,2010,Spring,Nepal,W Face,other,Spain,Catalina Quesada,Lhotse Female Andalusian Expedition,False,False,0,,False,False,,2010-04-23 00:00:00,2010-05-16 00:00:00,0.0,23,28,2010-05-21 00:00:00,5,,7600,False,False,False,2,0,1,0,0,1,0,0,False,False,True,False,False,False,False,False,False,0,"BC(23/04,5300m),C1(29/04,6100m),C2(30/04,6500m),xxx(16/05,7600m)",,False,Monterosa Treks,False,True,False,False,Lhotse,8516
60,LHOT10105,LHOT,2010,Spring,Nepal,S Col-W Face,other,Mexico,David Liano,Asian Trekking Eco-Everest Expedition 2010,True,False,0,,False,False,,2010-05-18 00:00:00,2010-05-23 00:00:00,1100.0,5,8,2010-05-26 00:00:00,1,,8516,False,False,False,3,0,1,0,0,1,1,0,False,True,False,True,False,False,False,False,False,Climbed Everest South (EVER-101-15) and attempted Everest North (EVER-101-26),"BC(18/05,5300m),C2(19/05,6400m),C3(20/05,7000m),C4(22/05,7800m),Smt(23/05)",,False,Asian Trekking,False,False,False,False,Lhotse,8516
61,LHOT10106,LHOT,2010,Spring,Nepal,W Face,other,USA,Cleo Weidlich,Asian Trekking Eco-Everest Expedition 2006,False,False,0,,False,False,,2010-05-12 00:00:00,2010-05-24 00:00:00,0.0,12,15,2010-05-27 00:00:00,5,,8218,False,False,False,4,75,1,0,0,1,0,0,False,False,True,False,False,False,False,True,False,Climbed Everest (EVER-101-16),"BC(12/05,5350m),C1(13/05,6100m),C2(14/05,6400m),C3(15/05,7400m),C4(23/05,7700m),xxx(24/05,8218m)",,False,Asian Trekking,False,True,False,False,Lhotse,8516
62,LHOT10107,LHOT,2010,Spring,Nepal,W Face,other,Canada,Meagan McGrath,Meagan McGrath Adventurer Expedition 2010 to Lhotse,True,False,0,,False,False,,2010-04-15 00:00:00,2010-05-23 00:00:00,1030.0,38,41,2010-05-26 00:00:00,1,,8516,False,False,False,4,800,1,1,0,1,1,0,False,True,False,True,True,False,False,False,False,0,"BC(15/04,5350m),C1(20/04,6100m),C2(21/04,6400m),C3(28/04,7100m),C4(21/05,7750m),Smt(23/05)",,False,Asian Trekking,False,True,False,False,Lhotse,8516
63,LHOT10108,LHOT,2010,Spring,Nepal,W Face,other,Argentina,Matias Erroz,Argentinian on Lhotse,True,False,0,,False,False,,2010-05-06 00:00:00,2010-05-23 00:00:00,530.0,17,21,2010-05-27 00:00:00,1,,8516,False,False,False,3,0,1,1,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(06/05,5300m),C2(12/05,6200m),C3(15/05,6700m),C4(22/05,7900m),Smt(23/05)",,True,High Altitude Dreams,False,True,False,False,Lhotse,8516
64,LHOT10109,LHOT,2010,Spring,Nepal,W Face,other,Italy,Tamara Lunger,Everest-Lhotse 2010,True,False,0,,False,False,,2010-04-07 00:00:00,2010-05-23 00:00:00,1023.0,46,49,2010-05-26 00:00:00,1,,8516,False,False,False,3,400,1,1,0,1,1,0,False,True,False,True,False,False,False,False,False,Island Peak,"BC(07/04,5350m),C2(13/04,6400m),C3(01/05,7150m),C4(22/05,7900m),Smt(23/05)",,False,Cho Oyu Trekking,False,True,False,False,Lhotse,8516
65,LHOT10110,LHOT,2010,Spring,Nepal,W Face,other,Finland,Tomi Myllys,Everest-Lhotse 2010,False,False,0,,False,False,,2010-04-05 00:00:00,2010-05-22 00:00:00,0.0,47,51,2010-05-26 00:00:00,8,,7900,False,False,False,4,150,2,0,0,0,0,0,True,True,False,True,False,False,False,False,False,0,"BC(05/04,5350m),C1(17/04,6100m),C2(21/04,6400m),C3(30/04,7100m),C4(21/05,7750m),xxx(22/05,7900m)",,False,Thamserku Trekking,False,True,False,False,Lhotse,8516
66,LHOT10111,LHOT,2010,Spring,Nepal,W Face,other,Sweden,Annelie Pompe,Fisherman's Friends Swedish Expedition to Lhotse,False,False,0,,False,False,,  -   -,  -   -,0.0,0,0,  -   -,11,,0,False,False,False,0,0,1,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,,,False,Rolwaling Excursion,False,True,False,False,Lhotse,8516
67,LHOT10112,LHOT,2010,Spring,Nepal,N Ridge-W Face up; W Face down,other,Kazakhstan,Maxut Zhumayev,Kazakhstan Military Expedition to Lhotse,True,False,0,,False,False,,2010-04-25 00:00:00,2010-05-16 00:00:00,1300.0,21,25,2010-05-20 00:00:00,1,,8516,False,False,False,4,50,7,3,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(25/04),C1(28/04,6100m),C2(29/04,6550m),C3(05/05,7300m),C4(15/05,7900m),Smt(16/05)",,False,Asian Trekking,False,False,False,False,Lhotse,8516
68,LHOT10113,LHOT,2010,Spring,Nepal,W Face,other,Spain,Eva Maria Zarzuelo,,True,False,0,,False,False,,2010-04-19 00:00:00,2010-05-23 00:00:00,1000.0,34,0,  -   -,1,,8516,False,False,False,4,0,1,1,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(19/04,5300m),C1(21/04,6100m),C2(22/04,6400m),C3(01/05,7400m),C4(22/05,7800m),Smt(23/05)",Zarzuelo fell into icefall about 30m,False,Monterosa Treks,False,True,False,False,Lhotse,8516
69,LHOT10114,LHOT,2010,Spring,Nepal,W Face,other,USA,Mike Hamill,International Mountain Guides (IMG) Lhotse Expedition,True,False,0,,False,False,Japan,2010-04-11 00:00:00,2010-05-23 00:00:00,1015.0,42,44,2010-05-25 00:00:00,1,,8516,False,False,False,4,0,3,1,0,4,4,0,False,True,False,True,False,True,False,False,False,0,"BC(11/04,5350m),C1(20/04,5960m),C2(22/04,6500m),C3(03/05,7300m),C4(22/06,7927m),Smt(23/05)",Tsuzuki's inner ear problem,False,Beyul Adventure,False,True,False,False,Lhotse,8516
70,LHOT10115,LHOT,2010,Spring,Nepal,W Face,other,Finland,Josette Valloton,International Everest-Lhotse Expedition,False,False,0,,False,False,Switzerland,2010-04-08 00:00:00,2010-05-25 00:00:00,0.0,47,49,2010-05-27 00:00:00,5,,7300,False,False,False,3,200,3,0,0,1,0,0,False,False,True,False,False,False,False,False,False,0,"BC(08/04,5350m),C1(21/04,6000m),C2(22/04,6500m),C3(25/05,7300m),xxx(25/05,7300m)",,False,Everest Parivar,False,True,False,False,Lhotse,8516
71,LHOT10116,LHOT,2010,Spring,Nepal,W Face,other,USA,Cory Richards,Independent on Lhotse,True,False,0,,False,False,,  -   -,2010-05-23 00:00:00,630.0,0,0,2010-05-25 00:00:00,1,,8516,False,False,False,3,0,1,1,0,0,0,0,True,True,False,True,False,True,False,False,False,0,"BC(5350m),C2(18/05,6400m),C3(21/05,7200m),C4(22/05,8000m),Smt(23/05)",,False,Peak Promotion,False,True,False,False,Lhotse,8516
72,MAKA10101,MAKA,2010,Spring,Nepal,Makalu La-NW Ridge,other,USA,John Gray,Two Americans to Makalu,False,False,0,,False,False,,2010-04-20 00:00:00,2010-05-07 00:00:00,0.0,17,27,2010-05-17 00:00:00,4,,7450,False,False,False,2,0,2,0,0,1,0,0,False,False,True,False,False,False,False,True,False,0,"BC(20/04,4812m),ABC(22/04,5570m),C1(30/04,6100m),C2(01/05,6700m),xxx(07/05,7450m)",,False,Thamserku Trekking,False,True,False,False,Makalu,8485
73,MAKA10102,MAKA,2010,Spring,Nepal,Makalu La-NW Ridge,other,Australia,Blair Falahey,An Aussie on Makalu,False,False,0,,False,False,,2010-04-20 00:00:00,2010-05-24 00:00:00,1400.0,34,37,2010-05-27 00:00:00,5,,8455,False,False,False,4,0,1,0,0,1,0,0,False,True,False,True,False,False,False,False,False,0,"BC(20/04,4700m),ABC(22/04,5600m),C1(29/04,6200m),C2(05/05,6700m),C3(22/05,7400m),C4(23/05,7800m),xxx(24/05,8455m)",,False,Thamserku Trekking,False,True,False,False,Makalu,8485
74,MAKA10103,MAKA,2010,Spring,Nepal,Makalu La-NW Ridge,other,France,Alexia Zuberer,Makalu 2010 Expedition,True,False,117,,False,False,Switzerland,2010-04-24 00:00:00,2010-05-23 00:00:00,1730.0,29,31,2010-05-25 00:00:00,1,,8485,False,False,False,4,0,6,3,0,2,2,0,False,True,False,True,False,False,False,False,False,0,"BC(24/04,5700m),C1(27/04,6400m),C2(02/05,6800m),C3(06/05,7500m),C4(22/05,7600m),Smt(23/05)",,False,Rolwaling Excursion,False,True,False,False,Makalu,8485
75,MAKA10104,MAKA,2010,Spring,Nepal,Makalu La-NW Ridge,other,Germany,Luis Stitzinger,Makalu Expedition 2010,True,False,122,,False,False,Italy,2010-04-12 00:00:00,2010-05-25 00:00:00,1230.0,43,47,2010-05-29 00:00:00,1,,8485,False,False,False,4,1200,11,1,0,2,0,0,False,False,True,False,False,False,False,False,False,0,"BC(12/04,4850m),ABC(14/04,5600m),C1(24/04,6300m),C2(28/04,6800m),C3(22/05,7400m),C4(23/05,7800m),Smt(25/05)",,False,International Trekkers (Intrek Asia),False,True,False,False,Makalu,8485
76,MAKA10105,MAKA,2010,Spring,Nepal,SE Ridge,other,UK,Colin Scott,British Services Makalu Expedition,False,False,0,,False,False,,2010-04-04 00:00:00,2010-05-23 00:00:00,0.0,49,54,2010-05-28 00:00:00,4,,7600,False,False,False,3,3000,9,0,0,4,0,0,False,True,False,True,False,False,False,False,False,Climbed Shershon Northwest (SHNW-101-01) (all except Hornby and Jones),"BC(04/04,4800m),ABC(10/04,5800m),C1(15/04,6200m),C2(10/05,6700m),C3(20/05,7300m),xxx(23/05,7600m)",Colin Scott frostbite,False,Summit Nepal Trekking,False,False,False,False,Makalu,8485
77,MAKA10106,MAKA,2010,Spring,Nepal,Makalu La-NW Ridge,other,Netherlands,Arnold Coster,Outware International Makalu Expedition,True,False,121,,False,False,"Greece, Israel, Switzerland, Turkey, UK",2010-04-16 00:00:00,2010-05-25 00:00:00,1015.0,39,41,2010-05-27 00:00:00,1,,8485,False,False,False,4,2500,7,4,1,5,2,0,False,True,False,True,False,False,False,False,False,0,"BC(16/04,4750m),ABC(19/04,5750m),C1(25/04,6160m),C2(30/04,7200m),C3(22/05,7450m),C4(23/05,7700m),Smt(25/05)",Kiriakakis died during descent from summit,False,Everest Parivar,False,True,False,False,Makalu,8485
78,MAKA10107,MAKA,2010,Spring,Nepal,Makalu La-NW Ridge,other,USA,Will Cross,An American to Makalu,False,False,0,,False,False,,2010-04-20 00:00:00,2010-05-07 00:00:00,0.0,17,32,2010-05-22 00:00:00,8,,6700,False,False,False,1,0,1,0,0,0,0,0,True,False,True,False,False,False,False,True,False,0,"BC(20/04,4900m),ABC(22/04,5800m),C1(29/04,6200m),xxx(07/05,6700m)",,False,Thamserku Trekking,False,True,False,False,Makalu,8485
79,MAKA10108,MAKA,2010,Spring,Nepal,Makalu La-NW Ridge,other,USA,Chris Klinke,2010 Valandre Makalu Expedition,True,False,118,,False,False,,2010-04-24 00:00:00,2010-05-23 00:00:00,1800.0,29,31,2010-05-25 00:00:00,1,,8485,False,False,False,2,500,4,1,0,1,0,0,False,False,True,False,False,False,False,True,False,0,"BC(24/04,5700m),C1(6400m),C2(07/05,6800m),C3(7500m),C4(22/05,7600m),Smt(23/05)",,False,Rolwaling Excursion,False,True,False,False,Makalu,8485
80,MAKA10109,MAKA,2010,Spring,Nepal,Makalu La-NW Ridge,other,USA,Fabrizio Zangrilli,Field Touring Alpine Makalu Expedition 2010,False,False,0,,False,False,Switzerland,2010-04-20 00:00:00,2010-05-24 00:00:00,0.0,34,36,2010-05-26 00:00:00,4,,7800,False,False,False,4,500,3,0,0,1,0,0,False,True,False,True,False,True,False,False,False,0,"BC(20/04,5650m),C1(22/04,6400m),C2(23/04,6600m),C3(21/05,7500m),C4(22/05,7650m),xxx(24/05,7800m)",,False,Su-Swagatam Treks,False,True,False,False,Makalu,8485
81,MAKA10110,MAKA,2010,Spring,Nepal,SE Ridge (to 7100m),Makalu La-NW Ridge,USA,Marty Schmidt,Shared Summits Makalu,False,True,120,,False,False,New Zealand,2010-04-05 00:00:00,2010-05-24 00:00:00,1500.0,49,52,2010-05-27 00:00:00,1,,8485,False,False,False,1,0,5,1,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(05/04,4100m),ABC(08/04,5400m),C1(16/04,6700m),xxx(16/04,7100m);2nd BC(14/05,5700m),series of Bivs,Smt(24/05)",,False,Himalayan Guides,False,False,False,False,Makalu,8485
82,MAKA10111,MAKA,2010,Spring,Nepal,SW Face-W Pillar-SW Ridge,other,Ukraine,Mstislav Gorbenko,Ukrainian National Himalayan Expedition Makalu 2010,True,False,119,,False,False,Russia,2010-04-07 00:00:00,2010-05-23 00:00:00,1815.0,46,48,2010-05-25 00:00:00,1,,8485,False,False,False,5,3000,14,3,0,0,0,0,True,False,True,False,False,False,False,True,False,0,"BC(07/04,4800m),ABC(09/04,5850m),C1(12/04,6200m),C2(17/04,6600m),C3(21/04,7000m),C4(30/04,7500m),C5(17/05,7700m),Smt(23/05)",Frostbite & high altitude sickness,False,Windhorse Trekking,False,False,False,False,Makalu,8485
83,MANA10101,MANA,2010,Spring,Nepal,NE Face,other,Italy,Alberto Pellizzari,An Italian on Manaslu,False,False,0,,False,False,,2010-04-16 00:00:00,2010-05-12 00:00:00,0.0,26,28,2010-05-14 00:00:00,4,,6900,False,False,False,2,0,1,0,0,1,0,0,False,False,True,False,False,False,False,False,False,0,"BC(16/04,4900m),C1(19/04,5700m),C2(24/04,6500m),xxx(12/05,6900m)",,False,Arun Treks,True,True,False,False,Manaslu,8163
84,MANA10102,MANA,2010,Spring,Nepal,NE Face,other,New Zealand,Clive Jones,Kiwi on Manaslu,False,False,0,,False,False,,2010-04-12 00:00:00,2010-05-12 00:00:00,0.0,30,32,2010-05-14 00:00:00,4,,6900,False,False,False,2,0,1,0,0,1,0,0,False,False,True,False,False,False,False,False,False,0,"BC(12/04,4900m),C1(16/04,5700m),C2(24/04,6500m),xxx(12/05,6900m)",,False,Arun Treks,True,True,False,False,Manaslu,8163
85,MANA10103,MANA,2010,Spring,Nepal,NE Face,other,Spain,Oscar Cadiach,A Spaniard on Manaslu,False,False,0,,False,False,,2010-04-16 00:00:00,2010-04-30 00:00:00,0.0,14,28,2010-05-14 00:00:00,4,,7500,False,False,False,4,60,1,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(16/04,4800m),C1(17/04,5700m),C2(20/04,6500m),C3(29/04,6900m),C4(30/04,7500m),xxx(30/04,7500m)",,False,Thamserku Trekking,True,True,False,False,Manaslu,8163
86,MANA10104,MANA,2010,Spring,Nepal,NE Face,other,Italy,Simone La Terra,Himalaya Challenge 2010,False,False,0,,False,False,Poland,2010-04-09 00:00:00,2010-04-19 00:00:00,0.0,10,35,2010-05-14 00:00:00,4,,7400,False,False,False,3,0,2,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(09/04,4800m),C1(11/04,5750m),C2(14/04,6500m),C3(18/04,6900m),xxx(19/04,7400m)",,False,Prestige Adventure,True,True,False,False,Manaslu,8163
87,MANA10105,MANA,2010,Spring,Nepal,NE Face,other,Spain,Rosa Maria Fernandez,Fernandez on Manaslu,False,False,0,,False,False,,2010-04-12 00:00:00,2010-04-24 00:00:00,0.0,12,34,2010-05-16 00:00:00,4,,6900,False,False,False,2,0,2,0,0,2,0,0,False,False,True,False,False,False,False,False,False,0,"BC(13/04,4800m),C1(14/04,5800m),C2(23/04,6500m),xxx(24/04,6900m)",,False,Arun Treks,True,True,False,False,Manaslu,8163
88,MANA10106,MANA,2010,Spring,Nepal,NE Face,other,Spain,Jesus Morales,UEC Horta Manaslu Expedition and Trekkimg 2010,False,False,0,,False,False,,2010-04-08 00:00:00,2010-05-01 00:00:00,0.0,23,36,2010-05-14 00:00:00,4,,7500,False,False,False,4,0,2,0,0,2,0,0,False,False,True,False,False,False,False,False,False,0,"BC(08/04,4800m),C1(12/04,5600m),C2(17/04,6500m),C3(22/04,6810m),C4(01/05,7500m),xxx(01/05,7500m)",,False,Thamserku Trekking,True,True,False,False,Manaslu,8163
89,MANA10107,MANA,2010,Spring,Nepal,NE Face,other,Spain,Carlos Soria,Manaslu 2010,False,False,0,,False,False,,2010-04-09 00:00:00,2010-04-30 00:00:00,0.0,21,29,2010-05-08 00:00:00,4,,7500,False,False,False,4,400,5,0,0,2,0,0,False,False,True,False,False,False,False,False,False,0,"BC(09/04,4800m),C1(12/04,5700m),C2(24/04,6500m),C2.5(29/04,6900m),C3(30/04,7500m),xxx(30/04,7500m)",,False,Thamserku Trekking,True,True,False,False,Manaslu,8163
90,MANA10109,MANA,2010,Spring,Nepal,NE Face,other,France,Claude Labatut,Expedition Manaslu 2010,True,False,0,,False,False,,2010-05-04 00:00:00,2010-05-25 00:00:00,1030.0,21,24,2010-05-28 00:00:00,1,,8163,False,False,False,4,0,8,7,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(04/05,4800m),C1(06/05,5700m),C2(10/05,6450m),C3(11/05,6900m),C4(24/05,7400m),Smt(25/05)","Frostbite, second degree fingers of Albert (his crampons were not fixed properly and he had to take off his gloves to fix crampons between C2 & C3 on 11 May)",False,Expes.com Treks,True,True,False,False,Manaslu,8163
91,MANA10110,MANA,2010,Spring,Nepal,NE Face,other,Poland,Jacek Berbeka,"JB 5 x 8000m summit in 12 montbs to Manaslu, Annapurna I",False,False,0,,False,False,,2010-04-12 00:00:00,2010-05-02 00:00:00,0.0,20,33,2010-05-15 00:00:00,4,,7400,False,False,False,3,0,1,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(12/04,4700m),C1(15/04,5700m),C2(18/04,6500m),C3(01/05,7000m),xxx(02/05,7400m)",,False,Thamserku Trekking,True,True,False,False,Manaslu,8163
92,MANA10108,MANA,2010,Spring,Nepal,NE Face,other,S Korea,Kim Joo-Hyung,2010 Korea Expressway Corporation Manaslu-Annapurna Expedition,False,False,0,,False,False,,2010-04-03 00:00:00,2010-04-23 00:00:00,0.0,20,17,2010-04-20 00:00:00,4,,8100,False,False,False,3,400,8,0,2,2,0,0,False,False,True,False,False,False,False,False,False,0,"BC(03/04,4800m),C1(10/04,5400m),C2(15/04,6200m),C3(22/04,6900m),xxx(23/04,8100m)",,False,Trekking Camp Nepal,True,True,False,False,Manaslu,8163
93,PK0410101,PK04,2010,Spring,Nepal,S Ridge,other,Georgia,Merabi Nemsitsveridze,Georgian Peak 4 Expedition,False,False,0,,False,False,,2010-05-17 00:00:00,2010-05-24 00:00:00,0.0,7,10,2010-05-27 00:00:00,4,,6400,False,False,False,2,0,5,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(07/05,4750m),C1(23/05,5800m),C2(24/05,6400m),xxx(24/05,6400m)",,False,Unique Adventure International,False,False,False,False,Peak 4,6736
94,PUMO10101,PUMO,2010,Spring,Nepal,SE Face,other,Slovenia,Janko Opresnik,Pumori Expedition 2010,False,False,0,,False,False,,2010-04-25 00:00:00,2010-05-01 00:00:00,0.0,6,7,2010-05-02 00:00:00,4,,6100,False,False,False,0,0,2,0,0,2,0,0,False,False,True,False,False,False,False,False,False,0,"BC(25/04,5300m),ABC(27/04,5700m),xxx(01/05,6100m)",Falling piece of rock hit left side of body of Janko Opresnik (but not hurt),False,South Asian Treks,False,False,False,False,Pumori,7138
95,PUMO10102,PUMO,2010,Spring,Nepal,SE Face,other,Finland,Antti Waltari,Finnventures to Pumori,False,False,0,,False,False,,2010-04-20 00:00:00,2010-05-08 00:00:00,0.0,18,20,2010-05-10 00:00:00,5,,6300,False,False,False,1,1000,5,0,0,2,0,0,False,False,True,False,False,False,False,False,False,0,"BC(20/04,5300m),ABC(26/04,5750m),C1(30/04,6200m),xxx(08/05,6300m)","Pasang Kazi fell between C1 to ABC while descending (he was lifted from ABC by helicopter on 9 May, he now is Ok, his shoulder was swollen)",False,Adventure Extreme,False,False,False,False,Pumori,7138
96,PUMO10103,PUMO,2010,Spring,Nepal,SE Face-E Ridge,other,Poland,Piotr Pustelnik,International Expedition to Pumori & Annapurna I,False,False,0,,False,False,"Portugal, Romania, Russia, Slovakia",2010-03-20 00:00:00,2010-04-01 00:00:00,0.0,12,43,2010-05-02 00:00:00,8,,7000,False,False,False,2,400,7,0,0,0,0,0,True,False,True,False,False,False,False,False,False,Climbed Annapurna I (ANN1-101-08),"BC(22/03,5350m),C1(24/03,5700m),C2(30/03,6400m),xxx(01/04,7000m)",,False,Cho Oyu Trekking,False,False,False,False,Pumori,7138
