exp_id;peak_id;year;season;host;success1;bc_date;summit_date;summit_days;tot_days;term_date;term_reason;high_point;traverse;ski;parapente;camps;rope;tot_members;summit_members;member_deaths;tot_hired;summit_hired;hired_deaths;nohired;o2used;o2none;o2climb;o2descent;o2sleep;o2medical;o2taken;o2unkwn;comrte;stdrte;primrte;primmem;primref;peak_name;height
ANNS88101;ANNS;1988;1;1;FALSE;05-04-88;07-05-88;32;0;  -   -;8;6100;FALSE;FALSE;FALSE;4;0;4;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Annapurna South;7219
ANN188101;ANN1;1988;1;1;TRUE;10-04-88;10-05-88;30;0;  -   -;1;8091;FALSE;FALSE;FALSE;4;1400;7;5;0;4;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Annapurna I;8091
ANN188102;ANN1;1988;1;1;FALSE;  -   -;  -   -;0;0;  -   -;11;0;FALSE;FALSE;FALSE;0;0;5;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Annapurna I;8091
CHRE88101;CHRE;1988;1;1;TRUE;27-03-88;07-05-88;41;0;  -   -;1;7371;FALSE;FALSE;FALSE;6;0;7;2;1;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Churen Himal East;7371
GAN288101;GAN2;1988;1;1;FALSE;23-03-88;08-04-88;16;23;15-04-88;5;6100;FALSE;FALSE;FALSE;2;0;4;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Ganesh II;7118
MANA88101;MANA;1988;1;1;FALSE;07-03-88;09-03-88;2;9;16-03-88;5;5400;FALSE;FALSE;FALSE;0;0;2;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Manaslu;8163
MANA88103;MANA;1988;1;1;FALSE;04-04-88;01-05-88;27;0;  -   -;5;7050;FALSE;FALSE;FALSE;4;0;8;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Manaslu;8163
MANA88102;MANA;1988;1;1;TRUE;03-04-88;01-05-88;28;0;  -   -;1;8163;FALSE;FALSE;FALSE;2;0;7;3;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Manaslu;8163
PUTH88101;PUTH;1988;1;1;FALSE;09-04-88;01-05-88;22;27;06-05-88;5;6300;FALSE;FALSE;FALSE;3;900;9;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Putha Hiunchuli;7246
CTSE88101;CTSE;1988;1;2;FALSE;  -   -;  -   -;0;0;  -   -;14;7100;FALSE;FALSE;FALSE;0;0;5;0;0;0;0;0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Changtse;7583
AMAD88401;AMAD;1988;4;1;TRUE;27-11-88;16-12-88;19;0;  -   -;1;6814;FALSE;FALSE;FALSE;2;0;3;3;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
AMAD88402;AMAD;1988;4;1;TRUE;29-11-88;04-12-88;5;11;10-12-88;1;6814;FALSE;FALSE;FALSE;2;0;16;11;0;9;5;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
ANN188401;ANN1;1988;4;1;FALSE;07-11-88;14-12-88;37;63;09-01-89;5;6800;FALSE;FALSE;FALSE;2;0;8;0;0;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Annapurna I;8091
CHOY88401;CHOY;1988;4;1;FALSE;15-01-89;16-01-89;1;2;17-01-89;4;5700;FALSE;FALSE;FALSE;0;0;2;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Cho Oyu;8188
NEMJ88401;NEMJ;1988;4;1;FALSE;19-11-88;17-12-88;28;32;21-12-88;4;6650;FALSE;FALSE;FALSE;4;0;8;0;0;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Nemjung;7140
LANG88401;LANG;1988;4;1;TRUE;24-11-88;11-12-88;17;0;  -   -;1;7227;FALSE;FALSE;FALSE;3;2000;5;1;0;3;2;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Langtang Lirung;7227
TAWO88401;TAWO;1988;4;1;TRUE;25-01-89;15-02-89;21;23;17-02-89;1;6495;TRUE;FALSE;FALSE;0;0;2;2;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Tawoche;6495
THAM88401;THAM;1988;4;1;FALSE;01-12-88;12-12-88;11;12;13-12-88;10;5790;FALSE;FALSE;FALSE;0;0;3;0;0;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Thamserku;6618
NUPT88401;NUPT;1988;4;1;FALSE;27-11-88;22-12-88;25;0;  -   -;2;7784;FALSE;FALSE;FALSE;4;4800;11;0;0;7;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Nuptse;7864
YALU88401;YALU;1988;4;1;FALSE;08-01-89;09-02-89;32;52;01-03-89;4;7200;FALSE;FALSE;FALSE;2;400;7;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Yalung Kang;8505
CTSE88201;CTSE;1988;2;2;TRUE;25-07-88;09-08-88;15;0;  -   -;1;7583;FALSE;FALSE;FALSE;0;0;16;7;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Changtse;7583
CHOY88201;CHOY;1988;2;2;TRUE;24-08-88;01-09-88;8;0;  -   -;1;8188;FALSE;FALSE;FALSE;0;0;2;2;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;Cho Oyu;8188
EVER88401;EVER;1988;4;1;FALSE;10-11-88;22-12-88;42;0;  -   -;6;8700;FALSE;FALSE;FALSE;4;0;17;0;0;10;0;1;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Everest;8850
LHOT88401;LHOT;1988;4;1;TRUE;10-11-88;31-12-88;51;0;  -   -;1;8516;FALSE;FALSE;FALSE;3;0;5;1;0;0;0;0;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;Lhotse;8516
EVER88402;EVER;1988;4;1;FALSE;08-12-88;10-01-89;33;35;12-01-89;4;7800;FALSE;FALSE;FALSE;4;0;11;0;0;7;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Everest;8850
LANR83301;LANR;1983;3;1;TRUE;10-09-83;09-10-83;29;35;15-10-83;1;7205;FALSE;FALSE;FALSE;3;0;6;4;0;3;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Langtang Ri;7205
DHA183301;DHA1;1983;3;1;FALSE;27-09-83;03-11-83;37;40;06-11-83;4;7700;FALSE;FALSE;FALSE;3;0;15;0;1;4;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Dhaulagiri I;8167
DHA183303;DHA1;1983;3;1;TRUE;08-11-83;11-11-83;3;5;13-11-83;1;8167;FALSE;FALSE;FALSE;0;0;2;2;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Dhaulagiri I;8167
DHA183302;DHA1;1983;3;1;FALSE;01-10-83;23-10-83;22;23;24-10-83;5;6020;FALSE;FALSE;FALSE;2;0;7;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Dhaulagiri I;8167
NEMJ83301;NEMJ;1983;3;1;TRUE;14-09-83;27-10-83;43;0;  -   -;1;7140;FALSE;FALSE;FALSE;3;0;6;3;0;3;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Nemjung;7140
HIME83301;HIME;1983;3;1;FALSE;15-09-83;30-09-83;15;0;  -   -;6;6500;FALSE;FALSE;FALSE;3;0;9;0;2;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Himalchuli East;7893
KGUR83301;KGUR;1983;3;1;TRUE;30-09-83;19-10-83;19;0;  -   -;1;6981;FALSE;FALSE;FALSE;3;0;10;5;0;4;2;0;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Kang Guru;6981
MAKA83302;MAKA;1983;3;1;FALSE;05-09-83;22-09-83;17;0;  -   -;5;6700;FALSE;FALSE;FALSE;2;0;4;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Makalu;8485
MAKA83301;MAKA;1983;3;1;FALSE;30-08-83;14-10-83;45;0;  -   -;6;7600;FALSE;FALSE;FALSE;3;0;4;0;2;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Makalu;8485
NILN83301;NILN;1983;3;1;TRUE;08-10-83;24-10-83;16;23;31-10-83;1;7061;FALSE;FALSE;FALSE;0;0;8;7;0;1;1;0;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Nilgiri North;7061
ANN383302;ANN3;1983;3;1;FALSE;22-09-83;22-10-83;30;0;  -   -;4;7135;FALSE;FALSE;FALSE;0;0;5;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Annapurna III;7555
ANN383301;ANN3;1983;3;1;FALSE;05-09-83;08-10-83;33;45;20-10-83;6;6300;FALSE;FALSE;FALSE;0;0;4;0;1;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Annapurna III;7555
DHA683301;DHA6;1983;3;1;TRUE;14-09-83;11-10-83;27;36;20-10-83;1;7268;FALSE;FALSE;FALSE;0;0;5;4;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Dhaulagiri VI;7268
LSHR83301;LSHR;1983;3;1;FALSE;04-09-83;21-10-83;47;0;  -   -;10;7925;FALSE;FALSE;FALSE;5;0;3;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Lhotse Shar;8382
MANA83302;MANA;1983;3;1;TRUE;14-09-83;22-10-83;38;40;24-10-83;1;8163;FALSE;FALSE;FALSE;3;0;3;1;0;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Manaslu;8163
MANA83301;MANA;1983;3;1;FALSE;12-09-83;07-10-83;25;0;  -   -;5;7400;FALSE;FALSE;FALSE;3;0;5;0;0;3;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Manaslu;8163
ANN183301;ANN1;1983;3;1;FALSE;31-08-83;11-09-83;11;0;  -   -;6;6700;FALSE;FALSE;FALSE;0;0;9;0;1;4;0;2;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Annapurna I;8091
ANN183302;ANN1;1983;3;1;FALSE;12-09-83;08-10-83;26;34;16-10-83;4;6250;FALSE;FALSE;FALSE;3;0;13;0;0;4;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Annapurna I;8091
ANN183303;ANN1;1983;3;1;FALSE;27-09-83;22-10-83;25;0;  -   -;5;6400;FALSE;FALSE;FALSE;0;0;7;0;0;3;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Annapurna I;8091
CHOY83301;CHOY;1983;3;1;FALSE;12-09-83;05-10-83;23;38;20-10-83;4;6500;FALSE;FALSE;FALSE;1;800;6;0;0;3;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY83302;CHOY;1983;3;1;FALSE;18-09-83;16-10-83;28;31;19-10-83;4;7730;FALSE;FALSE;FALSE;3;0;11;0;0;5;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Cho Oyu;8188
NUMB83301;NUMB;1983;3;1;FALSE;05-10-83;16-10-83;11;12;17-10-83;5;5900;FALSE;FALSE;FALSE;2;0;7;0;0;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Numbur;6958
CHRW83301;CHRW;1983;3;1;FALSE;24-09-83;10-10-83;16;0;  -   -;6;6850;FALSE;FALSE;FALSE;3;0;15;0;2;3;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Churen Himal West;7371
GAUR83301;GAUR;1983;3;1;FALSE;02-10-83;01-11-83;30;36;07-11-83;2;7010;FALSE;FALSE;FALSE;3;0;15;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Gaurishankar;7135
GAN383301;GAN3;1983;3;1;FALSE;06-10-83;23-10-83;17;22;28-10-83;6;6800;FALSE;FALSE;FALSE;0;0;12;0;1;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Ganesh III;7043
GAN483301;GAN4;1983;3;1;FALSE;07-10-83;21-10-83;14;0;  -   -;5;6400;FALSE;FALSE;FALSE;2;0;4;0;0;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Ganesh IV;7104
KTEG83301;KTEG;1983;3;1;FALSE;04-10-83;18-10-83;14;20;24-10-83;10;6250;FALSE;FALSE;FALSE;0;0;6;0;0;4;0;1;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Kangtega;6783
AMAD83301;AMAD;1983;3;1;TRUE;08-10-83;22-10-83;14;0;  -   -;1;6814;FALSE;FALSE;FALSE;0;0;17;13;2;5;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
AMAD83302;AMAD;1983;3;1;TRUE;27-10-83;05-11-83;9;18;14-11-83;1;6814;FALSE;FALSE;FALSE;0;0;13;10;0;4;2;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
CHOB83301;CHOB;1983;3;1;FALSE;29-09-83;08-10-83;9;18;17-10-83;6;6150;FALSE;FALSE;FALSE;0;0;12;0;2;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Chobuje;6686
GLAC83302;GLAC;1983;3;1;FALSE;  -   -;  -   -;0;0;  -   -;14;6500;FALSE;FALSE;FALSE;0;0;4;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Glacier Dome;7168
GLAC83301;GLAC;1983;3;1;TRUE;14-10-83;22-10-83;8;0;  -   -;1;7069;FALSE;FALSE;FALSE;0;0;17;3;0;4;2;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Glacier Dome;7168
KANG83301;KANG;1983;3;1;TRUE;10-09-83;21-10-83;41;46;26-10-83;1;8586;FALSE;FALSE;FALSE;5;0;9;2;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Kangchenjunga;8586
KANG83302;KANG;1983;3;1;TRUE;15-09-83;17-10-83;32;39;24-10-83;1;8586;FALSE;FALSE;FALSE;3;0;5;1;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Kangchenjunga;8586
BARU83302;BARU;1983;3;1;FALSE;22-09-83;11-10-83;19;0;  -   -;5;6300;FALSE;FALSE;FALSE;0;0;10;0;0;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Baruntse;7152
BARU83301;BARU;1983;3;1;FALSE;02-10-83;15-10-83;13;17;19-10-83;2;7057;FALSE;FALSE;FALSE;0;0;6;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;Baruntse;7152
MAK283301;MAK2;1983;3;1;TRUE;10-09-83;28-09-83;18;20;30-09-83;1;7678;FALSE;FALSE;FALSE;3;0;6;6;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Makalu II;7678
TUKU83301;TUKU;1983;3;1;FALSE;  -   -;  -   -;0;0;  -   -;11;0;FALSE;FALSE;FALSE;0;0;9;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Tukuche;6920
GANG83302;GANG;1983;3;1;TRUE;08-10-83;27-10-83;19;22;30-10-83;1;7455;FALSE;FALSE;FALSE;2;1200;10;4;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Gangapurna;7455
GANG83301;GANG;1983;3;1;FALSE;01-10-83;06-10-83;5;0;  -   -;8;5335;FALSE;FALSE;FALSE;1;0;9;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Gangapurna;7455
AMAD83401;AMAD;1983;4;1;TRUE;28-11-83;05-12-83;7;0;  -   -;1;6814;FALSE;FALSE;FALSE;0;0;3;3;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
ANN183401;ANN1;1983;4;1;FALSE;27-11-83;18-12-83;21;0;  -   -;4;6900;FALSE;FALSE;FALSE;0;0;4;0;0;3;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Annapurna I;8091
KGUR83401;KGUR;1983;4;1;TRUE;05-12-83;18-12-83;13;17;22-12-83;1;6981;FALSE;FALSE;FALSE;2;0;4;1;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Kang Guru;6981
NUMB83401;NUMB;1983;4;1;TRUE;23-11-83;11-12-83;18;0;  -   -;1;6958;FALSE;FALSE;FALSE;0;0;6;3;0;6;2;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Numbur;6958
TILI83401;TILI;1983;4;1;TRUE;26-11-83;11-12-83;15;0;  -   -;1;7134;FALSE;FALSE;FALSE;0;0;4;2;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Tilicho;7134
APIM83401;APIM;1983;4;1;TRUE;10-12-83;24-12-83;14;19;29-12-83;1;7132;FALSE;FALSE;FALSE;2;0;8;2;1;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Api Main;7132
MANA83402;MANA;1983;4;1;TRUE;02-12-83;12-01-84;41;46;17-01-84;1;8163;FALSE;FALSE;FALSE;4;2000;11;2;1;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Manaslu;8163
MAKA85101;MAKA;1985;1;1;FALSE;11-04-85;10-05-85;29;31;12-05-85;4;8430;FALSE;FALSE;FALSE;4;0;4;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Makalu;8485
CHOY85103;CHOY;1985;1;1;TRUE;19-04-85;15-05-85;26;28;  -   -;1;8188;FALSE;FALSE;FALSE;4;0;11;7;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
DHA185101;DHA1;1985;1;1;FALSE;21-03-85;24-04-85;34;50;10-05-85;5;7000;FALSE;FALSE;FALSE;3;0;7;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Dhaulagiri I;8167
TUKU85101;TUKU;1985;1;1;TRUE;02-03-85;12-03-85;10;11;13-03-85;1;6920;FALSE;FALSE;FALSE;2;0;7;2;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Tukuche;6920
PUMO85102;PUMO;1985;1;1;TRUE;19-04-85;09-05-85;20;25;14-05-85;1;7138;FALSE;FALSE;FALSE;1;0;4;3;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pumori;7138
MAK285101;MAK2;1985;1;1;TRUE;01-04-85;22-04-85;21;24;25-04-85;1;7678;FALSE;FALSE;FALSE;4;0;5;3;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Makalu II;7678
HIME85101;HIME;1985;1;1;TRUE;25-04-85;23-05-85;28;31;26-05-85;1;7893;FALSE;FALSE;FALSE;4;0;12;2;2;3;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Himalchuli East;7893
AMAD85101;AMAD;1985;1;1;TRUE;08-04-85;23-04-85;15;18;26-04-85;1;6814;FALSE;FALSE;FALSE;3;0;7;6;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Ama Dablam;6814
LSHR85101;LSHR;1985;1;1;FALSE;10-05-85;29-05-85;19;0;  -   -;7;8100;FALSE;FALSE;FALSE;4;0;1;0;0;4;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Lhotse Shar;8382
GURJ85102;GURJ;1985;1;1;FALSE;08-05-85;17-05-85;9;12;20-05-85;1;7193;FALSE;FALSE;FALSE;4;0;8;3;1;6;5;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Gurja Himal;7193
KANG85101;KANG;1985;1;1;FALSE;06-04-85;13-05-85;37;39;15-05-85;4;7900;FALSE;FALSE;FALSE;3;0;6;0;0;3;0;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Kangchenjunga;8586
ANN185101;ANN1;1985;1;1;TRUE;09-04-85;24-04-85;15;0;  -   -;1;8091;FALSE;FALSE;FALSE;2;0;5;2;0;3;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Annapurna I;8091
DHA185102;DHA1;1985;1;1;TRUE;12-05-85;15-05-85;3;5;17-05-85;1;8167;FALSE;FALSE;FALSE;2;0;2;2;0;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Dhaulagiri I;8167
